BBG Ticker,Name,index,fsym id
ADYEN NA Equity,Adyen NV,SX5E,B8DGF3-R
ENEL IM Equity,Enel SpA,SX5E,BFTG53-R
DTE GR Equity,Deutsche Telekom AG,SX5E,DMXKJB-R
DAI GR Equity,Daimler AG,SX5E,DRBPYY-R
PRX NA Equity,Prosus NV,SX5E,F39WDV-R
SIE GR Equity,Siemens AG,SX5E,F82JBR-R
BAYN GR Equity,Bayer AG,SX5E,FVCVC5-R
LIN GR Equity,Linde PLC,SX5E,GM21N6-R
CS FP Equity,AXA SA,SX5E,GM702V-R
ALV GR Equity,Allianz SE,SX5E,GQH62T-R
MC FP Equity,LVMH Moet Hennessy Louis Vuitton SE,SX5E,GQH86W-R
BNP FP Equity,BNP Paribas SA,SX5E,GSRMDX-R
AI FP Equity,Air Liquide SA,SX5E,HXYRFX-R
ASML NA Equity,ASML Holding NV,SX5E,JWGWTR-R
VIV FP Equity,Vivendi SE,SX5E,LY205L-R
INGA NA Equity,ING Groep NV,SX5E,LY6KWW-R
SAN FP Equity,Sanofi,SX5E,M78XGX-R
ABI BB Equity,Anheuser-Busch InBev SA/NV,SX5E,MH7BG5-R
RI FP Equity,Pernod Ricard SA,SX5E,MQ1RPL-R
SAF FP Equity,Safran SA,SX5E,NGS8GV-R
FP FP Equity,TOTAL SE,SX5E,NL9BH6-R
ISP IM Equity,Intesa Sanpaolo SpA,SX5E,NYHV8B-R
KER FP Equity,Kering SA,SX5E,P45SVG-R
IFX GR Equity,Infineon Technologies AG,SX5E,P59ZZH-R
AIR FP Equity,Airbus SE,SX5E,PKYMY1-R
SU FP Equity,Schneider Electric SE,SX5E,PVX0ZC-R
SAP GR Equity,SAP SE,SX5E,Q53RYJ-R
MUV2 GR Equity,Munich Re,SX5E,Q8CXWG-R
VOW3 GR Equity,Volkswagen AG,SX5E,QBTQFL-R
ADS GR Equity,adidas AG,SX5E,QDYYRR-R
ENGI FP Equity,Engie SA,SX5E,QKJP1R-R
EL FP Equity,EssilorLuxottica SA,SX5E,R6Y499-R
DG FP Equity,Vinci SA,SX5E,R71R5P-R
ENI IM Equity,Eni SpA,SX5E,R9B29P-R
BMW GR Equity,Bayerische Motoren Werke AG,SX5E,RT6MQY-R
DB1 GR Equity,Deutsche Boerse AG,SX5E,RT6W65-R
BN FP Equity,Danone SA,SX5E,SC37CB-R
BAS GR Equity,BASF SE,SX5E,SKYG3H-R
OR FP Equity,L'Oreal SA,SX5E,SQG6NN-R
DPW GR Equity,Deutsche Post AG,SX5E,V3R2XZ-R
AD NA Equity,Koninklijke Ahold Delhaize NV,SX5E,VJ7HTK-R
KNEBV FH Equity,Kone Oyj,SX5E,VWH0HM-R
PHIA NA Equity,Koninklijke Philips NV,SX5E,WGRN6D-R
VNA GR Equity,Vonovia SE,SX5E,XPYPGM-R
SAN SM Equity,Banco Santander SA,SX5E,NQPWYC-R
AMS SM Equity,Amadeus IT Group SA,SX5E,HMZCMS-R
IBE SM Equity,Iberdrola SA,SX5E,B97PT2-R
ITX SM Equity,Industria de Diseno Textil SA,SX5E,N189DN-R
FLTR LN Equity,Flutter Entertainment PLC,SX5E,VDW0JH-R
CRH LN Equity,CRH PLC,SX5E,H6D55C-R
SAN SM Equity,Banco Santander SA,SX5T,NQPWYC-R
AMS SM Equity,Amadeus IT Group SA,SX5T,HMZCMS-R
IBE SM Equity,Iberdrola SA,SX5T,B97PT2-R
LIN GR Equity,Linde PLC,SX5T,GM21N6-R
ITX SM Equity,Industria de Diseno Textil SA,SX5T,N189DN-R
FLTR LN Equity,Flutter Entertainment PLC,SX5T,VDW0JH-R
ALV GR Equity,Allianz SE,SX5T,GQH62T-R
BAYN GR Equity,Bayer AG,SX5T,FVCVC5-R
BMW GR Equity,Bayerische Motoren Werke AG,SX5T,RT6MQY-R
CRH LN Equity,CRH PLC,SX5T,H6D55C-R
BAS GR Equity,BASF SE,SX5T,SKYG3H-R
SIE GR Equity,Siemens AG,SX5T,F82JBR-R
VOW3 GR Equity,Volkswagen AG,SX5T,QBTQFL-R
MUV2 GR Equity,Munich Re,SX5T,Q8CXWG-R
SAP GR Equity,SAP SE,SX5T,Q53RYJ-R
ADS GR Equity,adidas AG,SX5T,QDYYRR-R
DTE GR Equity,Deutsche Telekom AG,SX5T,DMXKJB-R
DPW GR Equity,Deutsche Post AG,SX5T,V3R2XZ-R
DAI GR Equity,Daimler AG,SX5T,DRBPYY-R
IFX GR Equity,Infineon Technologies AG,SX5T,P59ZZH-R
DB1 GR Equity,Deutsche Boerse AG,SX5T,RT6W65-R
VNA GR Equity,Vonovia SE,SX5T,XPYPGM-R
PHIA NA Equity,Koninklijke Philips NV,SX5T,WGRN6D-R
KNEBV FH Equity,Kone Oyj,SX5T,VWH0HM-R
AD NA Equity,Koninklijke Ahold Delhaize NV,SX5T,VJ7HTK-R
OR FP Equity,L'Oreal SA,SX5T,SQG6NN-R
BN FP Equity,Danone SA,SX5T,SC37CB-R
ENI IM Equity,Eni SpA,SX5T,R9B29P-R
DG FP Equity,Vinci SA,SX5T,R71R5P-R
EL FP Equity,EssilorLuxottica SA,SX5T,R6Y499-R
ENGI FP Equity,Engie SA,SX5T,QKJP1R-R
SU FP Equity,Schneider Electric SE,SX5T,PVX0ZC-R
AIR FP Equity,Airbus SE,SX5T,PKYMY1-R
KER FP Equity,Kering SA,SX5T,P45SVG-R
ISP IM Equity,Intesa Sanpaolo SpA,SX5T,NYHV8B-R
FP FP Equity,TOTAL SE,SX5T,NL9BH6-R
SAF FP Equity,Safran SA,SX5T,NGS8GV-R
RI FP Equity,Pernod Ricard SA,SX5T,MQ1RPL-R
ABI BB Equity,Anheuser-Busch InBev SA/NV,SX5T,MH7BG5-R
SAN FP Equity,Sanofi,SX5T,M78XGX-R
INGA NA Equity,ING Groep NV,SX5T,LY6KWW-R
VIV FP Equity,Vivendi SE,SX5T,LY205L-R
ASML NA Equity,ASML Holding NV,SX5T,JWGWTR-R
AI FP Equity,Air Liquide SA,SX5T,HXYRFX-R
BNP FP Equity,BNP Paribas SA,SX5T,GSRMDX-R
MC FP Equity,LVMH Moet Hennessy Louis Vuitton SE,SX5T,GQH86W-R
CS FP Equity,AXA SA,SX5T,GM702V-R
PRX NA Equity,Prosus NV,SX5T,F39WDV-R
ENEL IM Equity,Enel SpA,SX5T,BFTG53-R
ADYEN NA Equity,Adyen NV,SX5T,B8DGF3-R
ELE SM Equity,Endesa SA,SX6P,XJKZH4-R
UN01 GR Equity,Uniper SE,SX6P,BQK76V-R
IBE SM Equity,Iberdrola SA,SX6P,B97PT2-R
NTGY SM Equity,Naturgy Energy Group SA,SX6P,L0Q74W-R
REE SM Equity,Red Electrica Corp SA,SX6P,HP1KTT-R
RWE GR Equity,RWE AG,SX6P,J07D56-R
EOAN GR Equity,E.ON SE,SX6P,F2JQPJ-R
EDPR PL Equity,EDP Renovaveis SA,SX6P,X41LWS-R
EDF FP Equity,Electricite de France SA,SX6P,W6QTMW-R
SSE LN Equity,SSE PLC,SX6P,V70D41-R
VER AV Equity,Verbund AG,SX6P,TVPQ9Y-R
HER IM Equity,Hera SpA,SX6P,TP09WD-R
TRN IM Equity,Terna Rete Elettrica Nazionale SpA,SX6P,SKZ5H5-R
SEV FP Equity,Suez SA,SX6P,S6KQHL-R
EDP PL Equity,EDP - Energias de Portugal SA,SX6P,RQTY5S-R
IG IM Equity,Italgas SpA,SX6P,QS9BG1-R
ENGI FP Equity,Engie SA,SX6P,QKJP1R-R
FORTUM FH Equity,Fortum Oyj,SX6P,NZP5KF-R
SVT LN Equity,Severn Trent PLC,SX6P,LRJK5P-R
CNA LN Equity,Centrica PLC,SX6P,LHKZY9-R
ORSTED DC Equity,Orsted AS,SX6P,KFDRGY-R
A2A IM Equity,A2A SpA,SX6P,JYXN9V-R
NG/ LN Equity,National Grid PLC,SX6P,J2N4RC-R
UU/ LN Equity,United Utilities Group PLC,SX6P,H9PG8C-R
PNN LN Equity,Pennon Group PLC,SX6P,DLMRLZ-R
ELI BB Equity,Elia Group SA/NV,SX6P,CB3CHZ-R
VIE FP Equity,Veolia Environnement SA,SX6P,BLBH7J-R
ENEL IM Equity,Enel SpA,SX6P,BFTG53-R
BBVA SM Equity,Banco Bilbao Vizcaya Argentaria SA,SX7E,S6PT59-R
SAN SM Equity,Banco Santander SA,SX7E,NQPWYC-R
BKT SM Equity,Bankinter SA,SX7E,PHL0HY-R
SAB SM Equity,Banco de Sabadell SA,SX7E,NZTKYK-R
CABK SM Equity,CaixaBank SA,SX7E,NZNF7V-R
CBK GR Equity,Commerzbank AG,SX7E,D3HSB0-R
BIRG LN Equity,Bank of Ireland Group PLC,SX7E,HQ4JLP-R
DBK GR Equity,Deutsche Bank AG,SX7E,S6QLP1-R
BAMI IM Equity,Banco BPM SpA,SX7E,XC3B11-R
GLE FP Equity,Societe Generale SA,SX7E,VXQN5W-R
RBI AV Equity,Raiffeisen Bank International AG,SX7E,S0YJ3Z-R
ABN NA Equity,ABN AMRO Bank NV,SX7E,Q7XWQX-R
KBC BB Equity,KBC Group NV,SX7E,PZGQ27-R
EBS AV Equity,Erste Group Bank AG,SX7E,PQHMVC-R
ISP IM Equity,Intesa Sanpaolo SpA,SX7E,NYHV8B-R
UCG IM Equity,UniCredit SpA,SX7E,M60C0S-R
INGA NA Equity,ING Groep NV,SX7E,LY6KWW-R
FBK IM Equity,FinecoBank Banca Fineco SpA,SX7E,LVTKC1-R
BG AV Equity,BAWAG Group AG,SX7E,GW7KTS-R
ACA FP Equity,Credit Agricole SA,SX7E,GSX767-R
BNP FP Equity,BNP Paribas SA,SX7E,GSRMDX-R
KN FP Equity,Natixis SA,SX7E,GND87W-R
RBS LN Equity,Natwest Group PLC,SX7P,KHS6Z8-R
BIRG LN Equity,Bank of Ireland Group PLC,SX7P,HQ4JLP-R
PEO PW Equity,Bank Polska Kasa Opieki SA,SX7P,XLYS7D-R
BAMI IM Equity,Banco BPM SpA,SX7P,XC3B11-R
GLE FP Equity,Societe Generale SA,SX7P,VXQN5W-R
VMUK LN Equity,Virgin Money UK PLC,SX7P,V13BHR-R
DANSKE DC Equity,Danske Bank A/S,SX7P,TZ1Y2R-R
DBK GR Equity,Deutsche Bank AG,SX7P,S6QLP1-R
BBVA SM Equity,Banco Bilbao Vizcaya Argentaria SA,SX7P,S6PT59-R
RBI AV Equity,Raiffeisen Bank International AG,SX7P,S0YJ3Z-R
STAN LN Equity,Standard Chartered PLC,SX7P,RT2GT1-R
PKO PW Equity,Powszechna Kasa Oszczednosci Bank Polski,SX7P,RBCQLB-R
CMBN SW Equity,Cembra Money Bank AG,SX7P,R7RWKM-R
CBG LN Equity,Close Brothers Group PLC,SX7P,QNWBS1-R
LLOY LN Equity,Lloyds Banking Group PLC,SX7P,QG1XJM-R
ABN NA Equity,ABN AMRO Bank NV,SX7P,Q7XWQX-R
BARC LN Equity,Barclays PLC,SX7P,Q1KZKH-R
KBC BB Equity,KBC Group NV,SX7P,PZGQ27-R
EBS AV Equity,Erste Group Bank AG,SX7P,PQHMVC-R
BKT SM Equity,Bankinter SA,SX7P,PHL0HY-R
SAB SM Equity,Banco de Sabadell SA,SX7P,NZTKYK-R
CABK SM Equity,CaixaBank SA,SX7P,NZNF7V-R
SEBA SS Equity,Skandinaviska Enskilda Banken AB,SX7P,NYJ1NJ-R
ISP IM Equity,Intesa Sanpaolo SpA,SX7P,NYHV8B-R
SAN SM Equity,Banco Santander SA,SX7P,NQPWYC-R
HSBA LN Equity,HSBC Holdings PLC,SX7P,MH2X00-R
UCG IM Equity,UniCredit SpA,SX7P,M60C0S-R
INGA NA Equity,ING Groep NV,SX7P,LY6KWW-R
FBK IM Equity,FinecoBank Banca Fineco SpA,SX7P,LVTKC1-R
DNB NO Equity,DNB ASA,SX7P,L57WDW-R
BG AV Equity,BAWAG Group AG,SX7P,GW7KTS-R
SWEDA SS Equity,Swedbank AB,SX7P,GW6H33-R
ACA FP Equity,Credit Agricole SA,SX7P,GSX767-R
BNP FP Equity,BNP Paribas SA,SX7P,GSRMDX-R
KN FP Equity,Natixis SA,SX7P,GND87W-R
BCVN SW Equity,Banque Cantonale Vaudoise,SX7P,G6SN46-R
SHBA SS Equity,Svenska Handelsbanken AB,SX7P,FWJ4P9-R
CBK GR Equity,Commerzbank AG,SX7P,D3HSB0-R
AZA SS Equity,Avanza Bank Holding AB,SX7P,CY7YM1-R
NDA SS Equity,Nordea Bank Abp,SX7P,BQ62W9-R
G24 GR Equity,Scout24 AG,SX8P,WKN8S4-R
AMS SW Equity,ams AG,SX8P,C5K9GL-R
AMS SM Equity,Amadeus IT Group SA,SX8P,HMZCMS-R
TEMN SW Equity,Temenos AG,SX8P,CC6S48-R
TMV GR Equity,TeamViewer AG,SX8P,L65FJB-R
NEM GR Equity,Nemetschek SE,SX8P,FYP7N8-R
BC8 GR Equity,Bechtle AG,SX8P,BB8V37-R
UTDI GR Equity,United Internet AG,SX8P,SNCKBZ-R
LOGN SW Equity,Logitech International SA,SX8P,T7C5W9-R
DLG GR Equity,Dialog Semiconductor PLC,SX8P,W4FDDV-R
SAP GR Equity,SAP SE,SX8P,Q53RYJ-R
IFX GR Equity,Infineon Technologies AG,SX8P,P59ZZH-R
SWON SW Equity,Softwareone Holding AG,SX8P,QR9G8S-R
AVST LN Equity,Avast PLC,SX8P,W2JHR7-R
DSY FP Equity,Dassault Systemes SE,SX8P,VMHPTJ-R
SIM DC Equity,SimCorp A/S,SX8P,S22HVT-R
AUTO LN Equity,Auto Trader Group PLC,SX8P,RQC189-R
AVV LN Equity,AVEVA Group PLC,SX8P,RPV8Q0-R
ATE FP Equity,Alten SA,SX8P,RCFYZJ-R
NETC DC Equity,Netcompany Group A/S,SX8P,Q9SWCC-R
SCT LN Equity,Softcat PLC,SX8P,PYV9PN-R
TKWY NA Equity,Just Eat Takeaway.com NV,SX8P,P6FKFG-R
BESI NA Equity,BE Semiconductor Industries NV,SX8P,M3XC1S-R
HEXAB SS Equity,Hexagon AB,SX8P,LVVB64-R
SINCH SS Equity,Sinch AB,SX8P,JY8B5D-R
ASML NA Equity,ASML Holding NV,SX8P,JWGWTR-R
SOI FP Equity,SOITEC,SX8P,JFVH6B-R
STM IM Equity,STMicroelectronics NV,SX8P,GW0ZLY-R
ASM NA Equity,ASM International NV,SX8P,GM7H09-R
SCHA NO Equity,Schibsted ASA,SX8P,G4GNVN-R
SOP FP Equity,Sopra Steria Group SACA,SX8P,G12VZ9-R
CAP FP Equity,Capgemini SE,SX8P,F86QBP-R
PRX NA Equity,Prosus NV,SX8P,F39WDV-R
SGE LN Equity,Sage Group PLC/The,SX8P,F057JK-R
NOD NO Equity,Nordic Semiconductor ASA,SX8P,CSQ76Z-R
ATO FP Equity,Atos SE,SX8P,C1ZH3L-R
EO FP Equity,Faurecia SE,SXAP,WZJV6H-R
ML FP Equity,Michelin,SXAP,QLR4HX-R
RACE IM Equity,Ferrari NV,SXAP,Q05NFB-R
RNO FP Equity,Renault SA,SXAP,VK7479-R
FR FP Equity,Valeo SA,SXAP,PD8SK0-R
PAH3 GR Equity,Porsche Automobil Holding SE,SXAP,PKT6GW-R
TYRES FH Equity,Nokian Renkaat Oyj,SXAP,LP3TNK-R
BMW GR Equity,Bayerische Motoren Werke AG,SXAP,RT6MQY-R
VOW3 GR Equity,Volkswagen AG,SXAP,QBTQFL-R
DAI GR Equity,Daimler AG,SXAP,DRBPYY-R
CON GR Equity,Continental AG,SXAP,J2HM33-R
SFZN SW Equity,Siegfried Holding AG,SXDP,LF6ZPS-R
IDIA SW Equity,Idorsia Ltd,SXDP,VYVLHB-R
STMN SW Equity,Straumann Holding AG,SXDP,DCZ6P4-R
LONN SW Equity,Lonza Group AG,SXDP,CRNVGL-R
NOVN SW Equity,Novartis AG,SXDP,MBPRB7-R
ROG SW Equity,Roche Holding AG,SXDP,MT9P59-R
SOON SW Equity,Sonova Holding AG,SXDP,QLLYHZ-R
GXI GR Equity,Gerresheimer AG,SXDP,FXMKFQ-R
SHL GR Equity,Siemens Healthineers AG,SXDP,B4W80H-R
MOR GR Equity,MorphoSys AG,SXDP,J62PZC-R
QIA GR Equity,QIAGEN NV,SXDP,M3Q8G2-R
AFX GR Equity,Carl Zeiss Meditec AG,SXDP,PZGYJG-R
ALC SW Equity,Alcon Inc,SXDP,SXZFWZ-R
SRT3 GR Equity,Sartorius AG,SXDP,FBBQ6M-R
EVT GR Equity,Evotec SE,SXDP,TLWJDN-R
BAYN GR Equity,Bayer AG,SXDP,FVCVC5-R
TECN SW Equity,Tecan Group AG,SXDP,V0CW55-R
VIFN SW Equity,Vifor Pharma AG,SXDP,SKZ6K6-R
FRE GR Equity,Fresenius SE & Co KGaA,SXDP,B3LWD0-R
MRK GR Equity,Merck KGaA,SXDP,KFN73B-R
GRF SM Equity,Grifols SA,SXDP,WDKLDJ-R
FME GR Equity,Fresenius Medical Care AG & Co KGaA,SXDP,D3XD6P-R
UDG LN Equity,UDG Healthcare PLC,SXDP,X56VXP-R
GNS LN Equity,Genus PLC,SXDP,X477HY-R
HIK LN Equity,Hikma Pharmaceuticals PLC,SXDP,WRRSLC-R
AMP IM Equity,Amplifon SpA,SXDP,WJWHT6-R
PHIA NA Equity,Koninklijke Philips NV,SXDP,WGRN6D-R
CHR DC Equity,Chr Hansen Holding A/S,SXDP,W4N5GB-R
IPN FP Equity,Ipsen SA,SXDP,VWJ2JM-R
EKTAB SS Equity,Elekta AB,SXDP,SJXTST-R
SOBI SS Equity,Swedish Orphan Biovitrum AB,SXDP,RQX8MZ-R
DPH LN Equity,Dechra Pharmaceuticals PLC,SXDP,RK53VS-R
EL FP Equity,EssilorLuxottica SA,SXDP,R6Y499-R
DEMANT DC Equity,Demant A/S,SXDP,Q9JDJR-R
GSK LN Equity,GlaxoSmithKline PLC,SXDP,Q8D48N-R
REC IM Equity,Recordati Industria Chimica e Farmaceuti,SXDP,P1YDHB-R
GMAB DC Equity,Genmab A/S,SXDP,P0YS2L-R
AMBUB DC Equity,Ambu A/S,SXDP,NNMH2X-R
GLPG NA Equity,Galapagos NV,SXDP,NK7572-R
NOVOB DC Equity,Novo Nordisk A/S,SXDP,MVMFXK-R
SAN FP Equity,Sanofi,SXDP,M78XGX-R
BIM FP Equity,BioMerieux,SXDP,LD75YW-R
SN/ LN Equity,Smith & Nephew PLC,SXDP,L5CD35-R
DIA IM Equity,DiaSorin SpA,SXDP,KXDF6J-R
DIM FP Equity,Sartorius Stedim Biotech,SXDP,KQMGSG-R
UCB BB Equity,UCB SA,SXDP,KNHDSG-R
ORP FP Equity,Orpea SA,SXDP,K01WHX-R
NZYMB DC Equity,Novozymes A/S,SXDP,HWYYQ0-R
AZN LN Equity,AstraZeneca PLC,SXDP,GY9L86-R
GETIB SS Equity,Getinge AB,SXDP,GK0D7G-R
GN DC Equity,GN Store Nord AS,SXDP,FK99CY-R
ARGX BB Equity,Argenx SE,SXDP,DG473N-R
CTEC LN Equity,ConvaTec Group PLC,SXDP,CHLB60-R
ORNBV FH Equity,Orion Oyj,SXDP,CGMTCS-R
ERF FP Equity,Eurofins Scientific SE,SXDP,CGGTW3-R
COLOB DC Equity,Coloplast A/S,SXDP,CD71SM-R
SSO NO Equity,Scatec ASA,SXEP,C127WQ-R
REP SM Equity,Repsol SA,SXEP,G0XN0D-R
ENR GR Equity,Siemens Energy AG,SXEP,GXQDVD-R
AKERBP NO Equity,Aker BP ASA,SXEP,BLBW30-R
ENG SM Equity,Enagas SA,SXEP,R2JVCD-R
SGRE SM Equity,Siemens Gamesa Renewable Energy SA,SXEP,LGC7YW-R
PKN PW Equity,Polski Koncern Naftowy ORLEN SA,SXEP,W0ZW7W-R
OMV AV Equity,OMV AG,SXEP,VVCHP7-R
NESTE FH Equity,Neste Oyj,SXEP,VJ9CC9-R
GALP PL Equity,Galp Energia SGPS SA,SXEP,T6GNCG-R
TEN IM Equity,Tenaris SA,SXEP,SN6T9J-R
BP/ LN Equity,BP PLC,SXEP,S8V1HG-R
EQNR NO Equity,Equinor ASA,SXEP,RZSB30-R
ENI IM Equity,Eni SpA,SXEP,R9B29P-R
SRG IM Equity,Snam SpA,SXEP,QYYXT9-R
FTI FP Equity,TechnipFMC PLC,SXEP,PM465W-R
FP FP Equity,TOTAL SE,SXEP,NL9BH6-R
LUNE SS Equity,Lundin Energy AB,SXEP,LF9T2F-R
NEL NO Equity,NEL ASA,SXEP,KNCW14-R
SBMO NA Equity,SBM Offshore NV,SXEP,KL1VPK-R
VWS DC Equity,Vestas Wind Systems A/S,SXEP,G6QVQJ-R
RDSA NA Equity,Royal Dutch Shell PLC,SXEP,D1R73N-R
BALN SW Equity,Baloise Holding AG,SXIP,KYL30T-R
SLHN SW Equity,Swiss Life Holding AG,SXIP,HF31NG-R
SREN SW Equity,Swiss Re AG,SXIP,T8YXW3-R
ZURN SW Equity,Zurich Insurance Group AG,SXIP,K3FPD8-R
ALV GR Equity,Allianz SE,SXIP,GQH62T-R
MUV2 GR Equity,Munich Re,SXIP,Q8CXWG-R
HELN SW Equity,Helvetia Holding AG,SXIP,NQWDFJ-R
HNR1 GR Equity,Hannover Rueck SE,SXIP,L8SYB5-R
HSX LN Equity,Hiscox Ltd,SXIP,WW8WNR-R
G IM Equity,Assicurazioni Generali SpA,SXIP,W7TTGS-R
PZU PW Equity,Powszechny Zaklad Ubezpieczen SA,SXIP,VYTGTR-R
AGN NA Equity,Aegon NV,SXIP,VPRXRF-R
ASRNL NA Equity,ASR Nederland NV,SXIP,VPJF20-R
SAMPO FH Equity,Sampo Oyj,SXIP,VBKJ5D-R
PRU LN Equity,Prudential PLC,SXIP,V4QWNW-R
NN NA Equity,NN Group NV,SXIP,TMWCW7-R
TRYG DC Equity,Tryg A/S,SXIP,S4HTHH-R
PHNX LN Equity,Phoenix Group Holdings PLC,SXIP,RS2N47-R
LGEN LN Equity,Legal & General Group PLC,SXIP,R033YB-R
SCR FP Equity,SCOR SE,SXIP,QBX2YT-R
STB NO Equity,Storebrand ASA,SXIP,NJ2NHR-R
PST IM Equity,Poste Italiane SpA,SXIP,KBR84J-R
RSA LN Equity,RSA Insurance Group PLC,SXIP,HKLT6M-R
CS FP Equity,AXA SA,SXIP,GM702V-R
GJF NO Equity,Gjensidige Forsikring ASA,SXIP,FNW967-R
DLG LN Equity,Direct Line Insurance Group PLC,SXIP,DBXPPN-R
ADM LN Equity,Admiral Group PLC,SXIP,D2TYF9-R
AV/ LN Equity,Aviva PLC,SXIP,CKVFC8-R
AGS BB Equity,Ageas SA/NV,SXIP,C5C2LR-R
CNP FP Equity,CNP Assurances,SXIP,BXL2ZL-R
BEZ LN Equity,Beazley PLC,SXIP,BK790F-R
KPN NA Equity,Koninklijke KPN NV,SXKP,GY9DY1-R
TEF SM Equity,Telefonica SA,SXKP,CPDD2G-R
TEL2B SS Equity,Tele2 AB,SXKP,K6W4F5-R
TELIA SS Equity,Telia Co AB,SXKP,R2JS7B-R
TEL NO Equity,Telenor ASA,SXKP,H7F209-R
ELISA FH Equity,Elisa Oyj,SXKP,Q514Z2-R
SESG FP Equity,SES SA,SXKP,GJV8GN-R
FNTN GR Equity,Freenet AG,SXKP,RMHTJ0-R
INW IM Equity,Infrastrutture Wireless Italiane SpA,SXKP,D4NXL8-R
SCMN SW Equity,Swisscom AG,SXKP,SSRNYQ-R
ERICB SS Equity,Telefonaktiebolaget LM Ericsson,SXKP,P6LTYW-R
ORA FP Equity,Orange SA,SXKP,HSDXVR-R
ILD FP Equity,Iliad SA,SXKP,RH0XLN-R
PROX BB Equity,Proximus SADP,SXKP,LTTQYH-R
VOD LN Equity,Vodafone Group PLC,SXKP,J4RDQ3-R
NOKIA FH Equity,Nokia Oyj,SXKP,M9KK66-R
CLNX SM Equity,Cellnex Telecom SA,SXKP,M7R42R-R
BT/A LN Equity,BT Group PLC,SXKP,DKMXT1-R
DTE GR Equity,Deutsche Telekom AG,SXKP,DMXKJB-R
TIT IM Equity,Telecom Italia SpA/Milano,SXKP,RT6ZD8-R
OTE1V FH Equity,Metso Outotec Oyj,SXNP,B045ZY-R
SKG LN Equity,Smurfit Kappa Group PLC,SXNP,D8NXL4-R
AENA SM Equity,Aena SME SA,SXNP,PM9V18-R
RMG LN Equity,Royal Mail PLC,SXNP,XH6933-R
WEIR LN Equity,Weir Group PLC/The,SXNP,XG8BVX-R
INDT SS Equity,Indutrade AB,SXNP,XBY522-R
AALB NA Equity,Aalberts NV,SXNP,X9WZPW-R
KGX GR Equity,KION Group AG,SXNP,X9G6FZ-R
IP IM Equity,Interpump Group SpA,SXNP,X8MC3P-R
MNDI LN Equity,Mondi PLC,SXNP,X31C9G-R
HUH1V FH Equity,Huhtamaki Oyj,SXNP,X1TBNN-R
EPIA SS Equity,Epiroc AB,SXNP,WXJXS1-R
ROR LN Equity,Rotork PLC,SXNP,WK11GG-R
VALMT FH Equity,Valmet Oyj,SXNP,WJNT62-R
IMI LN Equity,IMI PLC,SXNP,WDBQ92-R
RAA GR Equity,Rational AG,SXNP,W8Z700-R
KNEBV FH Equity,Kone Oyj,SXNP,VWH0HM-R
HLMA LN Equity,Halma PLC,SXNP,VQYC7M-R
RAND NA Equity,Randstad NV,SXNP,V4XB0Z-R
DPW GR Equity,Deutsche Post AG,SXNP,V3R2XZ-R
ATL IM Equity,Atlantia SpA,SXNP,TQ8XDK-R
ELIS FP Equity,Elis SA,SXNP,TN5Y36-R
LIFCOB SS Equity,Lifco AB,SXNP,TGN13R-R
HAS LN Equity,Hays PLC,SXNP,T66ZR8-R
SPX LN Equity,Spirax-Sarco Engineering PLC,SXNP,SRS3P1-R
ADEN SW Equity,Adecco Group AG,SXNP,SKXD2H-R
EXPN LN Equity,Experian PLC,SXNP,S243YB-R
IWG LN Equity,IWG PLC,SXNP,RNQ5S2-R
KNIN SW Equity,Kuehne + Nagel International AG,SXNP,RML0Q2-R
KBX GR Equity,Knorr-Bremse AG,SXNP,RGB6QT-R
DSV DC Equity,DSV PANALPINA A/S,SXNP,R4PJJZ-R
MAERSKB DC Equity,AP Moller - Maersk A/S,SXNP,QZ4Y8Y-R
SECUB SS Equity,Securitas AB,SXNP,QZ3B6F-R
ALO FP Equity,Alstom SA,SXNP,QSF694-R
SMDS LN Equity,DS Smith PLC,SXNP,QCZ86Y-R
FHZN SW Equity,Flughafen Zurich AG,SXNP,Q553HS-R
INCH LN Equity,Inchcape PLC,SXNP,Q3ZMYK-R
EDEN FP Equity,Edenred,SXNP,Q0JVDG-R
SU FP Equity,Schneider Electric SE,SXNP,PVX0ZC-R
VACN SW Equity,VAT Group AG,SXNP,PMSGZ0-R
AIR FP Equity,Airbus SE,SXNP,PKYMY1-R
GET FP Equity,Getlink SE,SXNP,PKTRNJ-R
LR FP Equity,Legrand SA,SXNP,PB2NM2-R
ITRK LN Equity,Intertek Group PLC,SXNP,P8X97Y-R
ECM LN Equity,Electrocomponents PLC,SXNP,P7S21W-R
ALFA SS Equity,Alfa Laval AB,SXNP,P7RWQQ-R
VOLVB SS Equity,Volvo AB,SXNP,NZSHXK-R
MGGT LN Equity,Meggitt PLC,SXNP,NYHXDD-R
SAF FP Equity,Safran SA,SXNP,NGS8GV-R
AM FP Equity,Dassault Aviation SA,SXNP,N4KJCL-R
BEIJB SS Equity,Beijer Ref AB,SXNP,MVN234-R
PRY IM Equity,Prysmian SpA,SXNP,MLRJQN-R
SXS LN Equity,Spectris PLC,SXNP,MH8MYD-R
AHT LN Equity,Ashtead Group PLC,SXNP,MCTS43-R
WRT1V FH Equity,Wartsila OYJ Abp,SXNP,M76BKH-R
SAND SS Equity,Sandvik AB,SXNP,LZCMNQ-R
DCC LN Equity,DCC PLC,SXNP,LXHSHL-R
MTX GR Equity,MTU Aero Engines AG,SXNP,LQ9WBB-R
